Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2019-01-31,613.9127807617188,615.3461039340616,594.6243560691161,594.6243560691161,13825233
2019-02-01,620.0556030273438,624.5193909674094,609.7766381314575,615.3870546312231,6276585
2019-02-04,619.1138305664062,624.5194874452003,613.6262394983253,620.0147567160874,3945391
2019-02-05,618.253662109375,622.4308051442351,611.8242041899947,611.8242041899947,4694366
2019-02-06,625.174560546875,628.1640829437571,617.844126853828,618.826986956251,5880482
2019-02-07,625.7479858398438,630.2117740091531,623.2908602409962,624.9698860688056,3961797
2019-02-08,623.2090454101562,632.5051516309277,618.2947936655327,622.4718876523211,5915169
2019-02-11,624.76513671875,629.6384459079119,621.6527875695677,628.1232384244684,5500216
2019-02-12,614.6499633789062,622.7584476607594,606.9100079355055,622.7584476607594,7310690
2019-02-14,606.1319580078125,616.7385607843115,603.8386506483846,615.1004769575271,4610535
2019-02-15,607.6881103515625,611.4147407694353,600.0300390630551,607.9747550028037,5586389
2019-02-18,606.950927734375,612.3566337140543,602.8147765617418,608.0156720970807,5346825
2019-02-19,593.2320556640625,606.5414869315065,590.7749298916114,605.353866143418,9401334
2019-02-20,606.6643676757812,608.5481541171042,594.6653834026342,595.4434832343671,5210675
2019-02-21,600.726318359375,604.452949172599,595.5253720680821,604.452949172599,7202786
2019-02-22,601.9547729492188,604.6166587640241,596.2624225164122,599.9481105676813,3750833
2019-02-25,618.2947998046875,620.8338099018117,602.4463077767017,602.4463077767017,6547552
2019-02-26,608.1386108398438,616.4109140349257,606.2138823706995,613.1347464344417,8319610
2019-02-27,602.2005004882812,611.3328368128035,600.1528959303475,610.1861582642224,5936354
2019-02-28,601.4224243164062,608.0566933381883,599.7843406058943,605.0262284756717,8559921
2019-03-01,607.6470947265625,608.8756573523822,602.4052075269286,602.4052075269286,3998826
2019-03-05,599.9481811523438,608.1386000076659,598.1053369098963,606.5005162366015,4826505
2019-03-06,599.9481811523438,602.8967119441199,595.4434507819166,602.8967119441199,6076668
2019-03-07,592.1263427734375,601.5862665793036,590.1606222466097,601.1767456354103,5951551
2019-03-08,583.4445190429688,592.1263937958173,582.0521877060365,592.1263937958173,7193994
2019-03-11,582.54345703125,588.4815098445738,581.0282497577801,584.2224826562593,9932198
2019-03-12,579.0216674804688,585.5740025251808,577.9159309474641,580.7006933376064,11997387
2019-03-13,580.250244140625,588.5634894326691,578.4892840592191,581.5197490877465,11348867
2019-03-14,580.1683349609375,585.533099630242,578.407424793989,584.79594189222,6415187
2019-03-15,588.5223999023438,592.7814267141085,581.1919667345473,583.1576867985427,14638664
2019-03-18,581.68359375,592.7406599012969,577.7112103606929,590.9796997403197,8065544
2019-03-19,591.5528564453125,595.03378360335,579.3901074304223,583.8129025311382,8917337
2019-03-20,605.23095703125,607.974727105565,595.5662736468282,595.6481578318978,13471173
2019-03-22,608.6300048828125,611.2918910096549,599.7843625209138,610.1862044607986,8883260
2019-03-25,602.2005004882812,608.0566695201097,598.3509939212969,608.0566695201097,7644966
2019-03-26,596.0577392578125,602.2005534720806,588.9730068678833,602.2005534720806,9406261
2019-03-27,597.6549072265625,599.784396251655,595.5663602999616,597.9006098078652,7387487
2019-03-28,604.2891845703125,610.1862970363866,597.9006668947144,597.9006668947144,9277241
2019-04-01,618.45849609375,622.4718212532326,607.7290675919719,607.7290675919719,6584982
2019-04-02,621.9803466796875,627.2221840686457,618.0489061500401,621.6527099721026,7283600
2019-04-03,616.984130859375,621.243157892434,611.6603595656362,619.1955535486884,6897127
2019-04-04,612.5613403320312,617.3936566274133,610.267983456565,615.4279864360233,7688525
2019-04-05,621.8984375,623.2498764851698,612.6432750277303,615.0185162773181,6276040
2019-04-08,628.409912109375,630.6622773857528,618.7042853691245,624.969926052837,4919911
2019-04-09,622.9631958007812,633.1193344872718,620.9975254033078,630.6622089976705,6730692
2019-04-10,616.4928588867188,627.9594456868265,615.3461802105675,625.748022520164,7031088
2019-04-11,608.3023071289062,615.7146248392455,606.1318265330708,615.7146248392455,8200995
2019-04-12,612.4385375976562,615.5508866004176,606.5823684289021,608.6299730347116,7043212
2019-04-15,595.8529663085938,599.0062575430907,583.6492223289517,593.5596590480188,31574803
2019-04-16,593.0680541992188,596.1804525424648,584.8776374861218,596.1804525424648,12524411
2019-04-18,587.2939453125,591.7577333685049,583.7720753749506,591.7577333685049,13801105
2019-04-22,590.5701904296875,594.4196976082734,585.6149966102865,587.2940226164831,6455426
2019-04-23,596.4263305664062,597.9005960105538,588.3997298235129,592.9044603414006,5516668
2019-04-24,603.1832885742188,604.3709090739302,592.9862090965214,596.4261943407294,8285120
2019-04-25,596.7129516601562,604.1662627621687,595.4843888401887,603.1834025081248,8005235
2019-04-26,604.452880859375,605.9271461804748,597.0815042635289,598.7195879514948,6895168
2019-04-30,615.3870239257812,617.3936862930636,604.4528361141623,604.4528361141623,9920046
2019-05-02,598.5557861328125,612.9709529796536,597.4910417042673,611.8242743702367,6351352
2019-05-03,592.6587524414062,598.7196830456712,588.2359557756374,592.0854630518406,6348116
2019-05-06,588.399658203125,591.1843703719243,582.0520841550958,585.6148960439806,8858265
2019-05-07,593.436767578125,596.1805877936852,588.6453927101129,590.0377738652862,5747536
2019-05-08,589.177734375,594.6243826696974,586.8434851003282,590.529173422661,6247642
2019-05-09,590.5701904296875,598.1463284977227,586.2702201748567,589.0140407126275,7396525
2019-05-10,587.1301879882812,594.6244416498438,585.6149804127249,590.365413612408,8352335
2019-05-13,589.4644775390625,594.9930104776504,583.2397289769601,586.8844755049142,6808993
2019-05-14,584.6730346679688,587.8673180432361,576.2778552741086,586.8435156781311,10513001
2019-05-15,586.515869140625,593.969180228459,583.6492225661541,585.5330588787999,6668929
2019-05-16,600.4395141601562,603.6337971261607,588.9729291401206,589.7100867446889,6468556
2019-05-17,592.9044189453125,602.650987027489,589.7920199034324,600.4805561055279,8155948
2019-05-20,591.6759033203125,594.9520710020631,578.2435958289941,589.4644801370605,11213708
2019-05-21,580.9464721679688,591.8807127034435,579.6360249831358,591.8807127034435,8645535
2019-05-22,581.3150024414062,588.2768587580698,579.0626371624857,581.5197629213081,5795713
2019-05-23,574.1892700195312,587.0072947689334,571.2407394015006,585.6149136475065,7233736
2019-05-24,580.8644409179688,582.9529874608558,573.6978253362582,576.4415953056902,7016424
2019-05-27,579.9635009765625,584.6320494148865,577.8340122104795,579.3902116867029,10247544
2019-05-28,596.3444213867188,600.7263257957065,581.3559637604159,583.1578660411981,23860490
2019-05-29,596.0986328125,600.8900575036598,592.6996392182714,594.2148466049299,10293077
2019-05-30,600.8082275390625,603.8386928283711,591.7987658624099,595.4435126296721,15089296
2019-05-31,604.2481689453125,608.5071968742748,600.5215382538521,603.2243665580788,8290306
2019-06-03,609.8995971679688,615.0186092640191,597.0815708833176,597.7367944335415,7744761
2019-06-04,602.241455078125,605.6404987109646,600.4805451159699,603.8385966645237,11733702
2019-06-06,602.4871826171875,609.8995515703837,600.8900909549043,603.2243403000481,7563925
2019-06-07,605.3538208007812,609.3262038295796,602.691934746675,602.691934746675,3218358
2019-06-10,617.1481323242188,617.6395375163905,606.1729497890659,606.1729497890659,4435148
2019-06-11,618.2947998046875,621.6528518673814,614.6909951600392,618.3766840051027,5733127
2019-06-12,617.393798828125,619.973800912091,610.1862398189382,619.973800912091,8738342
2019-06-13,616.8539428710938,620.633216846507,614.6528010751194,614.6528010751194,4808577
2019-06-14,615.0265502929688,619.2211299676636,613.19919409608,617.8506001458661,5556353
2019-06-17,615.1095581054688,618.390484853465,612.8253756563794,617.1445671539617,3085588
2019-06-18,623.0835571289062,624.9939544211218,614.8189583184542,614.8189583184542,6202838
2019-06-19,624.5369262695312,627.4440670741172,621.795867239426,625.0352729859982,4596253
2019-06-20,627.0288696289062,628.6900932329605,611.2472453903904,612.8253773963293,7148684
2019-06-21,623.125,627.1119266126701,620.591644078154,627.1119266126701,13200318
2019-06-24,619.2210693359375,624.5370048979119,616.8538460899207,624.5370048979119,4758178
2019-06-25,621.3804931640625,623.706246109504,612.4098983773101,617.9750060170337,3677911
2019-06-26,613.98828125,624.1632762731413,612.9915369043468,617.1445960974658,5447130
2019-06-27,606.8035888671875,618.5567689924122,604.8101504772018,616.3141064442115,11122346
2019-06-28,608.0078125,614.2374007428278,605.1006713200137,610.9149536799863,5919494
2019-07-01,607.4263916015625,612.5761948364407,606.2219943673258,610.4996653624189,3224968
2019-07-02,614.6527709960938,616.0233008316542,606.4296933757796,609.6690998799093,4837606
2019-07-03,607.4263916015625,617.3106921765145,606.3466064143752,615.4833361000713,5958379
2019-07-04,609.5029907226562,611.6626120403281,605.1837987838386,605.5160638162577,3274064
2019-07-05,596.3792724609375,611.6625498611075,592.6415193605555,610.4996730623802,4926289
2019-07-08,596.0469970703125,602.1520241124088,591.6447647459191,595.0918239347808,7177092
2019-07-09,594.3027954101562,597.9159367807902,588.9453386874891,596.3793250936299,5022638
2019-07-10,595.7562866210938,600.2831308657792,586.8272101746988,588.9037395808372,7573816
2019-07-11,599.2864990234375,600.9477228599543,589.4021969175512,597.5837547303134,6252688
2019-07-12,603.6470947265625,606.8449297141365,597.7082003821898,600.1169947574014,7874441
2019-07-15,647.3373413085938,649.2477891688878,626.4474831733323,633.7568574979618,31064152
2019-07-16,651.9056396484375,654.3559545552573,644.5547456244981,645.3853574100967,9924322
2019-07-17,659.63037109375,660.3363708342729,645.1777057176371,651.1166002748175,6754348
2019-07-18,658.4260864257812,663.2436254759059,653.0271088859022,655.3943326055453,6534471
2019-07-19,652.3624267578125,659.9209726861856,648.9153680441567,655.1034351331284,6812754
2019-07-22,651.531982421875,657.8446124648974,649.5800140755597,652.819420703429,7107151
2019-07-23,656.2249145507812,667.8119605731658,652.4871610401105,653.6915584217431,10782564
2019-07-24,653.1101684570312,659.2982376457367,650.8675060447885,654.5222189163345,5745146
2019-07-25,659.9210815429688,664.6555789884969,654.2314109360275,654.7297577422845,9773568
2019-07-26,653.6914672851562,660.3363614888174,649.7045409022636,658.0936995557778,4941763
2019-07-29,657.3876953125,661.9560600461567,653.0269835212823,655.7679922221724,6244316
2019-07-30,658.4260864257812,662.6621869861516,654.9790266409392,657.7616070217173,8673253
2019-07-31,659.215087890625,664.3233201399,649.2061749529819,656.8893342491592,7350584
2019-08-01,638.6158447265625,654.8543455307068,634.9196628746307,653.2346424255967,10066407
2019-08-02,644.2224731445312,647.7941443383114,633.1338262142699,635.4595290476127,10838336
2019-08-05,645.1361083984375,652.7777460695853,638.4496944473759,641.7305700587284,9976238
2019-08-06,643.267333984375,650.9504933175365,639.4049687436903,646.8804751219016,9331718
2019-08-07,644.6377563476562,650.7427831039292,641.5229622974713,646.9635097956751,5130457
2019-08-08,655.1450805664062,658.4675278846511,648.9154918446972,650.1198891368655,8009009
2019-08-09,656.0586547851562,661.7898960018398,651.8640756871715,657.8444902835985,4362520
2019-08-13,635.21044921875,652.8609520574535,631.389654765218,651.3243403242242,7517099
2019-08-14,643.5579833984375,646.4236041181558,637.909833553156,643.8071567878654,5940968
2019-08-16,643.3504028320312,647.9187680393676,633.3415401079902,647.8772475858785,5128088
2019-08-19,645.92529296875,650.36904586431,642.3536216360327,644.2224982046083,3881451
2019-08-20,658.4675903320312,662.8283028507865,651.0751240692448,652.1964805634127,8435344
2019-08-21,664.0326538085938,667.6042746252937,658.6751972352819,658.6751972352819,5926896
2019-08-22,660.9178466796875,665.5692526730729,658.1352666169197,664.4064265229881,5222488
2019-08-23,666.3168334960938,672.7540753073816,661.0008973991304,661.5408153780414,6895015
2019-08-26,666.6075439453125,670.1376443812475,653.608498640314,661.0840054458234,5412074
2019-08-27,651.7395629882812,660.2948543081113,648.7908505689361,657.0139275898189,16061642
2019-08-28,666.56591796875,668.6424473082166,653.1099977097036,654.0237010369791,5881134
2019-08-29,670.2621459960938,672.5463282547296,660.7516315435613,660.7516315435613,7830413
2019-08-30,676.8656616210938,678.9006202309955,666.150747768648,672.7956430082355,8174186
2019-09-03,676.3255615234375,683.0950670048874,674.4982056852074,676.9485202844354,5647088
2019-09-04,682.1815185546875,683.1367424836058,673.0032675323359,673.4185734672525,6199015
2019-09-05,692.7717895507812,695.637410515493,686.6252924011552,689.4908626693439,7926895
2019-09-06,697.8385620117188,703.5282328726341,693.6024111833553,700.4549589061407,6106841
2019-09-09,688.6602783203125,697.9631413655492,687.372840066386,695.0559998324455,4377870
2019-09-11,681.1846923828125,688.2033719794862,676.2425929079153,683.0120484163427,7981036
2019-09-12,678.1114501953125,680.9770201638365,673.5015144445196,678.1114501953125,4400017
2019-09-13,688.8263549804688,690.27992562916,679.0251458885981,679.523492689541,4832021
2019-09-16,687.4974365234375,696.011207962893,681.5585415334028,691.110577782548,4846496
2019-09-17,690.446044921875,693.5608391094925,681.5584887005691,690.6536978677162,5540901
2019-09-18,689.2831420898438,691.8580689388473,684.4240836194537,689.3247132346565,3199389
2019-09-19,681.68310546875,686.9159496008917,677.114740628599,685.130113975679,6601607
2019-09-20,668.642578125,693.5609350737578,666.1507424301243,683.5105513830363,22462366
2019-09-23,634.8781127929688,670.2206856484727,616.2309183302906,670.2206856484727,17279260
2019-09-24,659.5472412109375,663.3680856282322,635.4179803323901,635.4179803323901,13717998
2019-09-25,658.3844604492188,665.3200486679606,649.2477306922306,654.27292191927,9313576
2019-09-26,649.9952392578125,661.9975896358084,646.2990066920602,654.314430659483,18442824
2019-09-27,649.70458984375,659.7134523526664,647.9602745659801,653.7330369795699,5087642
2019-09-30,669.1824340820312,671.1343515833988,651.3242799247997,652.1133205977852,8178091
2019-10-01,659.1320190429688,670.7605848656035,657.4707953540209,670.3037584904476,5881438
2019-10-03,652.528564453125,662.7035582960015,651.3242179840394,658.3013262012441,5497672
2019-10-04,659.0490112304688,662.4960201402085,653.733074880293,656.1833900838353,8201713
2019-10-07,655.8096313476562,666.1507598917656,652.944010084128,660.2118643846927,3679845
2019-10-09,650.9088134765625,661.0838057775578,646.8803167190789,660.7100204108724,6335025
2019-10-10,650.4105834960938,660.0872315964925,645.0531270520215,652.3625517149693,10402917
2019-10-11,676.7825927734375,684.2581001693809,645.0532067980163,649.1232255477527,20636344
2019-10-14,652.9439086914062,661.9975974928145,647.8771970444108,653.4838266342182,15150858
2019-10-15,638.1589965820312,644.5131967401363,635.4179879497867,642.1459228377067,13762133
2019-10-16,640.7755126953125,644.5132659670761,632.5524352188232,635.6257091593558,10767032
2019-10-17,639.1558227539062,640.0279550628036,635.5011103114015,637.0792931153295,9860495
2019-10-18,637.7852172851562,642.7273673782327,631.2649352718113,634.4212498088667,10037200
2019-10-22,534.5401611328125,574.0357381957299,530.2209700586712,574.0357381957299,90152532
2019-10-23,547.1982421875,552.286739279614,517.3403597303704,529.8722802251152,60516887
2019-10-24,534.3719482421875,549.3850264068817,531.5543940606983,546.6936014864777,25666433
2019-10-25,536.1383056640625,548.7963569638819,534.918747937209,544.1704872883242,16549337
2019-10-27,545.7264404296875,548.7963562899278,542.9509288946952,547.6188416582735,2945281
2019-10-29,547.2402954101562,549.8475827255459,544.1703801505594,547.5346483431439,16709764
2019-10-30,555.6088256835938,564.6923901227199,551.9081617775187,555.4406533555506,22879467
2019-10-31,576.6356201171875,584.9201623829996,560.2348106179234,562.1693061394149,27405901
2019-11-01,578.570068359375,583.7005570444895,574.1123717407302,580.3362887041756,9713519
2019-11-04,596.316650390625,616.0817297759278,570.3697475612332,573.4396120692132,29381982
2019-11-05,585.4667358398438,596.1062542448852,581.5978480569145,596.1062542448852,12897805
2019-11-06,599.092041015625,606.829868033644,582.0183904078748,585.2144348859575,21372589
2019-11-07,605.6524047851562,609.2269399991624,598.9238679117328,603.0451172805697,13733737
2019-11-08,595.6017456054688,609.1429067049463,593.3728970387845,607.250505545007,8585630
2019-11-11,592.44775390625,594.8027317901436,587.0649033133493,587.821884324268,6951494
2019-11-13,581.4718017578125,588.7470537414857,578.4439803010097,585.8033184727783,9973690
2019-11-14,593.2046508789062,596.9894530555067,585.6770896162902,585.6770896162902,10539902
2019-11-15,592.0271606445312,599.6388077408627,590.6814224645931,596.3586254703425,7362623
2019-11-18,593.12060546875,597.1577178010346,588.1582884066768,592.9523817601822,7490916
2019-11-19,599.5547485351562,600.5219963741083,592.9523913777961,597.0736412985449,6495885
2019-11-20,599.6809692382812,601.3631037943493,592.9524310140088,599.5127455157399,6142171
2019-11-21,599.8910522460938,606.787812079682,597.5781179402028,601.7834530418228,9692973
2019-11-22,583.0277709960938,598.8398234840772,576.2150961359949,598.6295566921235,14415826
2019-11-25,587.14892578125,593.078489942407,583.027727765339,583.1538570303593,7334511
2019-11-26,580.8410034179688,594.8447932087118,576.9721147277148,592.9523919577827,27253106
2019-11-27,585.1724243164062,586.770472311573,580.4203747528793,583.9108236890622,3861635
2019-11-28,590.302978515625,591.5645792829888,583.742664792267,587.9900437754582,4837683
2019-11-29,585.6771240234375,590.6814841289809,581.6400117314926,589.5040208501088,4262379
2019-12-02,582.607177734375,592.1112254902263,580.5885962045213,591.354244582866,9383736
2019-12-03,587.3591918945312,588.4946632864052,579.1167445373522,582.607193554897,5239013
2019-12-04,596.1904296875,597.578211021063,583.153888841861,586.2238044780871,7427886
2019-12-05,601.2368774414062,602.1200390839109,591.9430949929077,594.1719436440509,4814422
2019-12-06,601.4471435546875,605.5683934327501,596.8212738826318,602.1620814866246,5226096
2019-12-09,603.2554321289062,607.5448541936557,600.7322306003085,602.2040981586572,6435865
2019-12-10,600.9844970703125,604.3067224432308,597.1576519619956,599.6808533083139,4457939
2019-12-11,606.451416015625,607.839197250365,599.6808361964681,602.7086571917863,6043554
2019-12-12,590.5132446289062,606.1571249269681,588.3685335937956,604.3067668700361,11112042
2019-12-13,598.2509155273438,599.5966534577165,589.0412220923445,589.0412220923445,10302412
2019-12-16,600.52197265625,605.7365994924675,597.3259276065256,599.0921481687064,5616324
2019-12-17,613.7267456054688,615.03038949747,601.3630475086372,605.3160736123409,10525565
2019-12-18,616.0396118164062,620.1187667450507,607.8812506244552,614.8200542462494,12215295
2019-12-19,614.6937866210938,618.9832590535351,609.4371179548579,616.9226346694397,7199210
2019-12-20,615.2826538085938,618.1843456981916,612.5071425234122,614.8200771501741,7794167
2019-12-23,619.0253295898438,620.1187064539813,615.3667085697449,615.7872420816946,4975608
2019-12-24,616.838623046875,619.8244009431841,612.5491500960696,619.8244009431841,2890759
2019-12-26,613.0958862304688,617.8058415596886,611.0773046124243,615.6611306746806,3821806
2019-12-27,619.824462890625,620.2870395684547,613.011787994226,613.768768983159,3399094
2019-12-30,616.4180297851562,620.6654079023416,611.6659806631237,619.1094031390497,5368416
2019-12-31,614.9463500976562,620.4973735015855,610.1522564298964,613.726792298933,6927885
2020-01-01,619.7404174804688,622.3898000008284,616.1238383690204,618.1844635143362,2112415
2020-01-02,617.93212890625,623.0626186809424,614.7360835711299,621.4646216807182,5658200
2020-01-03,627.4360961914062,629.1182304975495,617.2592041731061,617.2592041731061,7882938
2020-01-06,621.42236328125,633.9963258227109,619.4458762669432,627.5200993341153,6519403
2020-01-07,612.2127685546875,624.576413976731,609.8577395841436,620.7075258131158,7899363
2020-01-08,604.0545043945312,613.1380203550798,595.7279181521372,609.7317082867079,8639443
2020-01-09,611.91845703125,615.2406828790071,600.7743161588688,606.9982342365573,13521186
2020-01-10,620.833740234375,624.8288092157168,614.3995559726637,622.7681844215654,9341405
2020-01-13,650.607421875,653.9296470691644,635.0056379899925,639.2109733409196,36952038
2020-01-14,652.373779296875,653.4671563649406,645.2667513524486,647.5796860995617,11414418
2020-01-15,645.5610961914062,650.8598090964978,641.0193642733277,650.8598090964978,6047430
2020-01-16,645.0985107421875,649.7243801151758,639.4213074207928,648.2104694964037,5740586
2020-01-17,645.8134765625,650.0609073031379,641.10352042939,648.2105490598905,3762957
2020-01-20,646.3180541992188,651.3224139506946,641.6921849277924,648.967384890237,3887680
2020-01-21,641.313720703125,648.042258100666,639.8418531474128,646.3180806594794,4448374
2020-01-22,647.7898559570312,654.3501687183814,644.257364059486,646.3179886109423,9733935
2020-01-23,659.6910400390625,660.658287856233,653.2569067378898,653.5933028182379,12528017
2020-01-24,658.3452758789062,661.4992775199742,650.6494913408358,652.4578061489128,7540490
2020-01-27,654.4342651367188,660.0694247597655,651.3223580525623,655.2332891183237,3741610
2020-01-28,654.3501586914062,657.5462031841498,649.3037564392874,656.8733598174657,5121009
2020-01-29,664.1907348632812,666.7980224796606,659.6069086547881,661.5833959122372,6832757
2020-01-30,656.62109375,664.1906976328585,654.3502023182101,664.1906976328585,3859680
2020-01-31,652.6260986328125,660.1957033693199,648.9674255427001,656.4949871864937,6092028
2020-02-03,645.4349365234375,665.242057181126,642.9958213109562,657.7144960957066,6416745
2020-02-04,662.6346435546875,664.358872045631,647.7057036707353,647.7057036707353,5771311
2020-02-05,659.8591918945312,661.0787494728322,651.3223915157496,656.8734139163893,6310409
2020-02-06,648.7570190429688,661.7515146427088,647.6215991108578,659.6908901967885,7341622
2020-02-07,653.7615356445312,655.0651795602332,648.4628224594617,652.6261154386838,2853344
2020-02-10,650.3130493164062,654.3501608645773,647.4113577448694,650.985892685325,3827682
2020-02-11,650.607421875,655.275333847597,646.9488006535574,655.1912476744426,4312817
2020-02-12,656.9154663085938,658.7658242465668,651.9111066586198,652.4998639117927,2948825
2020-02-13,666.3355102539062,667.8073779004122,657.8827948937632,660.2377728612388,4387430
2020-02-14,661.4572143554688,672.1808196096221,659.9012094589717,668.2277940725314,5321680
2020-02-17,663.9804077148438,667.3446759899614,658.8078247079864,664.6952941894423,2929629
2020-02-18,670.877197265625,672.0546604125798,659.102257788104,660.2376778467144,5083346
2020-02-19,673.232177734375,676.9328422135535,669.6155994322401,672.8536872683541,3985192
2020-02-20,670.3304443359375,677.9841340197113,667.6810625728916,675.5871134414577,4564569
2020-02-24,669.3632202148438,682.6100268263813,666.2513130627193,672.9377553322428,6627536
2020-02-25,671.5081176757812,677.9002082870512,668.9849159079635,672.0127374954762,6996695
2020-02-26,658.3452758789062,674.0732409959639,656.4528748942655,667.7652377138281,8760569
2020-02-27,654.2239379882812,656.6630527944506,649.4719402930274,654.350118570711,5223386
2020-02-28,615.408935546875,636.5197036210783,607.2926158071136,630.8004564165032,14123957
2020-03-02,623.2727661132812,644.1733144136376,617.1329865312487,619.866454614692,9821523
2020-03-03,628.2772216796875,638.3700284536584,623.4410851004932,635.0057595290015,7826587
2020-03-04,638.15966796875,640.4726025149299,627.0575718801535,634.0805130302612,11013444
2020-03-05,634.6692504882812,650.6074832384764,632.2722296460365,642.3650354401867,7755293
2020-03-06,621.5065307617188,625.7539092606012,613.221989199878,623.2307080135826,9216022
2020-03-09,592.48974609375,610.4885517564255,586.2237857495801,609.353131672268,10308654
2020-03-11,576.9719848632812,585.3406121118303,562.7158883814333,580.8829671021214,16165009
2020-03-12,530.8816528320312,563.5150515187185,527.7696937731281,561.832917036573,13965574
2020-03-13,540.2593383789062,560.9916593676593,479.4081646770102,497.9116376996316,16903113
2020-03-16,490.4683532714844,523.269973740947,487.8189710843147,523.1437931283513,19140152
2020-03-17,466.750244140625,497.9117730484286,462.58695131188466,494.6315904961684,16059887
2020-03-18,449.3821105957031,486.1367506243738,444.08339849423766,477.72608019834655,15390183
2020-03-19,458.84423828125,469.31553604598463,428.31350668712844,428.31350668712844,16583991
2020-03-20,492.1925048828125,519.3169203841148,460.90479673530757,462.16639745629834,21354894
2020-03-23,442.77984619140625,471.79666514742166,433.90659732831216,454.1762967028495,17146150
2020-03-24,496.0613708496094,505.607513341951,439.037031100093,439.037031100093,20027097
2020-03-25,509.85504150390625,534.0777710911851,475.79181358391725,502.1172115613189,18339548
2020-03-26,540.8060302734375,547.4083850702871,514.8170418772921,517.2561564823702,14843813
2020-03-27,548.9644775390625,567.6361764431037,540.1753165397977,559.3516351434106,13495283
2020-03-30,527.0967407226562,558.0479984958881,522.3867343505311,525.7510026157663,14624804
2020-03-31,539.5446166992188,556.786494551649,532.9843027101059,546.6936880038849,15175521
2020-04-01,506.9952392578125,536.1802779894242,499.59385902073404,533.5308960819646,13083824
2020-04-03,492.613037109375,509.6866898864946,489.62725901146126,507.58402202392654,10221655
2020-04-07,537.4419555664062,541.8575584877266,515.4901215771391,517.2563422117995,15145605
2020-04-08,531.2179565429688,551.4456612406818,526.8023542952592,529.8722697251504,11806896
2020-04-09,535.1290283203125,549.0486807939698,531.6385787608582,544.0022773834835,11931114
2020-04-13,536.0962524414062,548.1235031036816,526.5501089450446,529.0312674456261,8330276
2020-04-15,537.4840087890625,549.4692169442114,534.582316547724,547.8712199909938,11963447
2020-04-16,524.6997680664062,533.9936019754227,507.5840705622592,521.4196366879324,17783287
2020-04-17,528.8209228515625,543.3293298800944,526.5079883977386,541.6471957318588,8878320
2020-04-20,549.4691772460938,555.9454047851077,537.4419268648772,538.2829940430695,13322913
2020-04-21,532.563720703125,543.7499033433327,528.0219376355332,528.0219376355332,11660575
2020-04-22,539.8389282226562,542.488310271803,528.2322118512158,532.5637281957789,8266728
2020-04-23,571.3369750976562,574.9956484515812,536.6849939827592,544.2125561693358,14451289
2020-04-24,553.4222412109375,567.7203842209466,550.7308157891782,562.2954902825679,7319940
2020-04-27,558.9732666015625,572.7667898574003,555.9874881695337,555.9874881695337,7183306
2020-04-28,555.6930541992188,569.4024379327346,549.2588702234253,566.0381694663669,7296571
2020-04-29,569.02392578125,573.6077516589464,553.4221416298926,560.1506783062439,8639056
2020-04-30,601.7835083007812,605.5683102397799,587.1489202694552,588.7469682886748,16253821
2020-05-04,566.626953125,589.7562999093207,563.8093473522927,580.168113799409,9122740
2020-05-05,566.626953125,576.6356214781432,563.5149943816311,573.3975334622045,6393053
